Objects;V;S;R;G;d;W1;W2;W3;W4;W5;W6;W7;W8;D1;D2;D3;D4;D5;D6;D7;D8;WO1;WO2;WO3;WO4;WO5;WO6;WN1;WN2;WN3;WN4;WN5;WN6;IW1;IW2;IW3;IW4;CW1;CW2;CW3;CW4;CW5;CW6;CW7;CW8;ID1;ID2;ID3;ID4;CD1;CD2;CD3;CD4;CD5;CD6;CD7;CD8;HL1;HL2;A;CP;POL;MW;FLEX;FLEX_RB;NCC;DIFF;SE;SE0;SE1;LOGP n-Oct;LOGP c-Hex;PSA;HSA;PSAR;PHSAR;LgD5;LgD6;LgD7;LgD7.5;LgD8;LgD9;LgD10;AUS7.4;%FU4;%FU5;%FU6;%FU7;%FU8;%FU9;%FU10;SOLY;LgS3;LgS4;LgS5;LgS6;LgS7;LgS7.5;LgS8;LgS9;LgS10;LgS11;MpKaA;mpKaB;PB;VD;CACO2;SKIN;MetStab;HTSflag;C1;C2;C3;C4;C5;P1;P2;P3;P4;P5;EMDIF;EMDIS;Sdry/S;Spol/S;FLEX_PT;PAINS;CUSTOM
trifluoperazine_c11;851.5;570.983;1.49129;1.50669;0.478562;1397.63;879.375;500.875;189.5;89.75;18.0;4.125;0.375;260.0;120.25;51.5;30.625;21.125;15.125;10.75;7.25;0.0;0.0;0.0;0.0;0.0;0.0;598.625;247.375;100.125;22.375;5.5;0.375;0.0769406;0.22078;0.514563;1.18863;2.44775;1.54011;0.877216;0.331884;0.157185;0.0315246;0.00722439;0.000656762;0.0466597;0.096817;0.150186;0.19051;0.455355;0.210602;0.0901954;0.0536356;0.0369976;0.0264894;0.0188272;0.0126974;1.74272;0.587755;5.73896;0.904981;41.667;407.496;2.21985;0.369975;0;0.3425;14.6761;14.6761;0.0;5.22204;5.535;26.36;544.623;0.046166;0.0484005;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.57789;0.721227;-0.292001;-1.09138;-1.89173;-2.84405;-3.32384;-3.77353;-4.39096;-4.55513;-4.57556;;2.25127;100.0;0.377516;1.02971;-1.76619;29.5044;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;9.63385;0.582855;0.31529;1.66241;0;
trifluoperazine_c12;843.875;564.555;1.49476;1.4947;0.482886;1371.88;869.375;497.5;201.875;99.625;28.375;12.875;5.25;252.875;119.25;44.0;24.625;16.25;11.5;8.125;6.0;0.0;0.0;0.0;0.0;0.0;0.0;599.125;254.125;107.125;28.875;9.75;1.25;0.0832109;0.222481;0.500393;0.67932;2.43001;1.53993;0.881225;0.357583;0.176466;0.0502608;0.0228056;0.00929936;0.0481097;0.138625;0.231125;0.277779;0.447919;0.211228;0.0779375;0.0436184;0.0287837;0.02037;0.0143919;0.0106278;2.2642;1.15228;6.05816;0.491096;41.667;407.496;1.87831;0.313052;0;0.331921;14.6761;14.6761;0.0;5.22204;5.535;26.36;538.195;0.0466917;0.0489785;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.60581;0.693309;-0.31992;-1.1193;-1.91965;-2.87197;-3.35176;-3.80145;-4.41888;-4.58305;-4.60348;;2.25127;96.421;0.446041;1.01397;-1.82939;32.0012;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;8.75293;0.573337;0.339703;1.66241;0;
trifluoperazine_c13;853.5;563.359;1.51502;1.47315;0.477441;1412.63;915.875;522.25;204.75;93.125;20.5;5.625;0.625;245.125;117.25;52.25;29.75;23.125;15.875;11.875;8.5;0.0;0.0;0.0;0.0;0.0;0.0;636.625;261.125;107.875;26.5;6.875;0.375;0.0759645;0.200979;0.472753;0.878346;2.5075;1.62574;0.927028;0.363445;0.165303;0.0363889;0.00998475;0.00110942;0.0543568;0.125811;0.177306;0.217887;0.435113;0.208127;0.0927472;0.0528082;0.0410484;0.0281792;0.0210789;0.0150881;1.7823;0.689076;5.91223;0.691849;41.667;407.496;1.82981;0.304969;0;0.345178;14.6761;14.6761;0.0;5.22204;5.535;26.36;536.999;0.0467908;0.0490876;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.5966;0.702515;-0.310714;-1.11009;-1.91044;-2.86277;-3.34256;-3.79224;-4.40968;-4.57385;-4.59427;;2.25127;100.0;0.469872;1.01581;-1.91582;31.4626;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;8.2947;0.556945;0.345273;1.66241;0;
trifluoperazine_c14;850.25;564.899;1.50514;1.48485;0.479266;1368.38;859.5;493.125;190.5;91.25;17.375;4.0;0.125;253.125;119.0;50.625;28.25;20.125;14.25;11.5;8.625;0.0;0.0;0.0;0.0;0.0;0.0;586.375;250.5;99.625;21.25;5.625;0.75;0.0785139;0.230987;0.530464;1.22221;2.42234;1.52151;0.872944;0.337229;0.161533;0.0307577;0.00708091;0.000221279;0.0458597;0.0943729;0.157639;0.188836;0.448089;0.210657;0.0896178;0.050009;0.0356259;0.0252258;0.0203576;0.0152682;1.80247;0.615044;5.67974;0.900301;41.667;407.496;2.15489;0.359148;0;0.348802;14.6761;14.6761;0.0;5.22204;5.535;26.36;538.539;0.0466632;0.0489473;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.53565;0.763463;-0.249764;-1.04914;-1.84949;-2.80182;-3.28161;-3.73129;-4.34873;-4.5129;-4.53332;;2.25127;100.0;0.407144;1.04303;-1.7665;29.9494;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;9.89929;0.573554;0.320367;1.66241;0;
trifluoperazine_c15;846.75;564.495;1.50001;1.48939;0.481247;1374.13;869.25;498.125;205.875;98.375;22.875;6.375;1.0;246.875;113.5;42.875;23.125;14.375;10.875;7.875;5.75;0.0;0.0;0.0;0.0;0.0;0.0;595.375;258.0;110.25;28.375;9.375;1.75;0.0844038;0.216355;0.468695;0.749888;2.43425;1.53987;0.882426;0.364706;0.174271;0.0405229;0.0112933;0.00177149;0.0506356;0.138735;0.238526;0.28938;0.437338;0.201065;0.0759528;0.0409658;0.0254652;0.019265;0.0139505;0.0101861;2.29446;0.989189;6.08196;0.469111;41.667;407.496;2.0256;0.337599;0;0.330539;14.6761;14.6761;0.0;5.22204;5.535;26.36;538.135;0.0466966;0.048984;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.49559;0.803526;-0.209702;-1.00908;-1.80943;-2.76176;-3.24155;-3.69123;-4.30867;-4.47283;-4.49326;;2.25127;98.1555;0.428717;1.0486;-1.80894;29.4161;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;7.90238;0.559792;0.346471;1.66241;0;
trifluoperazine_c16;815.0;507.562;1.60572;1.31932;0.499994;1264.38;790.625;413.5;152.375;73.5;13.375;3.0;0.25;234.125;112.375;41.875;24.375;16.625;11.5;9.25;5.75;0.0;0.0;0.0;0.0;0.0;0.0;507.25;200.0;81.0;14.375;3.625;0.25;0.0715712;0.23117;0.59017;1.30791;2.49108;1.55769;0.814679;0.30021;0.14481;0.0263515;0.00591061;0.000492551;0.0674463;0.162364;0.243659;0.297824;0.461274;0.221402;0.0825023;0.0480237;0.0327546;0.0226573;0.0182244;0.0113287;1.75522;0.548718;7.29605;0.511422;41.667;407.496;2.26277;0.377129;0;0.353307;14.6761;14.6761;0.0;5.22204;5.535;26.36;481.202;0.0519346;0.0547795;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.33326;0.965857;-0.0473709;-0.846749;-1.6471;-2.59942;-3.07922;-3.5289;-4.14634;-4.3105;-4.33093;;2.25127;100.0;0.540464;1.16145;-1.6442;30.9434;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;4.69898;0.590431;0.285199;1.66241;0;
trifluoperazine_c17;847.875;574.129;1.4768;1.52565;0.480608;1340.5;865.625;520.375;205.25;93.875;20.75;5.875;0.75;235.375;107.75;44.375;25.875;19.5;12.875;10.125;6.625;0.0;0.0;0.0;0.0;0.0;0.0;617.25;265.75;111.0;24.5;6.625;0.625;0.0715734;0.198294;0.471217;0.832906;2.33484;1.50772;0.906373;0.357498;0.163509;0.0361417;0.0102329;0.00130633;0.0519351;0.130627;0.191893;0.222023;0.409969;0.187676;0.077291;0.0450683;0.0339645;0.0224253;0.0176354;0.0115392;2.11549;0.801932;5.79009;0.562334;41.667;407.496;1.87957;0.313262;0;0.344013;14.6761;14.6761;0.0;5.22204;5.535;26.36;547.769;0.045913;0.0481225;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.50027;0.798843;-0.214385;-1.01376;-1.81411;-2.76644;-3.24623;-3.69591;-4.31335;-4.47752;-4.49794;;2.25127;98.5861;0.439545;1.04234;-1.85027;30.2645;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;8.86028;0.52476;0.339623;1.66241;0;
trifluoperazine_c18;845.375;571.811;1.47842;1.52091;0.482029;1340.25;861.125;515.75;204.625;96.25;21.25;4.625;0.75;237.0;109.0;46.875;26.375;19.125;13.375;9.5;6.625;0.0;0.0;0.0;0.0;0.0;0.0;608.25;266.375;106.875;24.75;7.5;0.625;0.071729;0.200989;0.473417;0.86639;2.34387;1.50596;0.901959;0.357855;0.168325;0.0371627;0.00808834;0.00131162;0.0530727;0.134414;0.206104;0.248167;0.414473;0.190623;0.0819764;0.0461254;0.0334464;0.0233906;0.0166139;0.011586;2.05333;0.805687;5.87103;0.562542;41.667;407.496;1.85646;0.30941;0;0.345375;14.6761;14.6761;0.0;5.22204;5.535;26.36;545.451;0.0460992;0.048327;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.49859;0.800527;-0.212701;-1.01208;-1.81243;-2.76475;-3.24454;-3.69423;-4.31167;-4.47583;-4.49626;;2.25127;98.9415;0.444839;1.05107;-1.84561;30.4515;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;8.79027;0.530525;0.339962;1.66241;0;
trifluoperazine_c19;852.375;573.705;1.48574;1.51592;0.478071;1407.38;914.125;521.375;203.5;93.0;20.125;6.0;0.75;244.125;117.875;51.25;31.0;21.375;15.875;12.0;9.125;0.0;0.0;0.0;0.0;0.0;0.0;635.125;260.75;108.375;25.75;7.0;0.5;0.0823694;0.21223;0.500127;0.881128;2.45313;1.59337;0.908786;0.354712;0.162104;0.035079;0.0104583;0.00130729;0.0508097;0.115131;0.174146;0.204072;0.425524;0.205463;0.0893317;0.0540348;0.0372578;0.027671;0.0209167;0.0159054;1.81463;0.649194;5.85818;0.752292;41.667;407.496;1.83408;0.30568;0;0.351847;14.6761;14.6761;0.0;5.22204;5.535;26.36;547.345;0.045947;0.0481598;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.57769;0.721429;-0.291799;-1.09118;-1.89153;-2.84385;-3.32364;-3.77333;-4.39076;-4.55493;-4.57536;;2.25127;100.0;0.444604;1.01682;-1.89705;31.488;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;8.24456;0.54467;0.336976;1.66241;0;
trifluoperazine_c1;857.5;583.401;1.46983;1.54522;0.475213;1422.38;902.25;515.5;201.875;93.875;21.375;5.375;0.5;251.25;116.125;48.375;26.625;20.75;14.625;9.75;7.0;0.0;0.0;0.0;0.0;0.0;0.0;619.625;261.875;110.25;26.125;7.875;1.375;0.0764441;0.200976;0.465385;0.954685;2.43808;1.54654;0.883612;0.346031;0.16091;0.0366386;0.00921322;0.000857044;0.0514983;0.125523;0.196071;0.233631;0.430665;0.199048;0.082919;0.0456376;0.0355673;0.0250685;0.0167124;0.0119986;1.94057;0.802817;5.95142;0.62422;41.667;407.496;1.89286;0.315477;0;0.327924;14.6761;14.6761;0.0;5.22204;5.535;26.36;557.041;0.0451834;0.0473215;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.55268;0.746431;-0.266797;-1.06617;-1.86652;-2.81885;-3.29864;-3.74833;-4.36576;-4.52993;-4.55035;;2.25127;100.0;0.413027;1.0347;-1.84387;29.7207;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;8.28816;0.551251;0.32873;1.66241;0;
trifluoperazine_c20;851.75;575.151;1.48091;1.52277;0.478422;1411.0;915.875;520.625;200.375;93.125;21.25;6.375;0.875;246.375;116.25;51.75;32.125;22.375;16.0;11.75;9.125;0.0;0.0;0.0;0.0;0.0;0.0;633.75;260.875;108.0;26.0;6.5;0.375;0.0798574;0.205609;0.488813;0.879477;2.45327;1.59241;0.905196;0.348386;0.161914;0.0369468;0.011084;0.00152134;0.0524335;0.120493;0.174467;0.211759;0.428365;0.202121;0.0899763;0.0558548;0.0389028;0.0278188;0.0204294;0.0158654;1.79952;0.661479;5.89065;0.727401;41.667;407.496;1.83093;0.305155;0;0.350689;14.6761;14.6761;0.0;5.22204;5.535;26.36;548.792;0.0458314;0.0480328;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.58728;0.711839;-0.301389;-1.10077;-1.90112;-2.85344;-3.33323;-3.78292;-4.40035;-4.56452;-4.58495;;2.25127;100.0;0.447761;1.0189;-1.90216;31.6631;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;8.2786;0.548308;0.330967;1.66241;0;
trifluoperazine_c21;849.875;564.641;1.50516;1.48449;0.479477;1355.25;859.5;496.25;203.375;104.25;29.75;11.75;3.625;256.75;122.25;46.625;26.875;18.875;13.5;9.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;589.875;254.0;110.75;27.875;9.5;1.875;0.0731632;0.210294;0.465102;0.597914;2.4002;1.52221;0.878877;0.360185;0.184631;0.0526884;0.0208097;0.00642001;0.0459063;0.132245;0.208332;0.271898;0.454714;0.216509;0.0825746;0.0475966;0.0334283;0.023909;0.0159393;0.0106262;2.23592;1.10698;5.76257;0.529271;41.667;407.496;1.86739;0.311231;0;0.332014;14.6761;14.6761;0.0;5.22204;5.535;26.36;538.281;0.0466845;0.0489707;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.64512;0.653998;-0.35923;-1.15861;-1.95896;-2.91128;-3.39107;-3.84076;-4.45819;-4.62236;-4.64279;;2.25127;97.6219;0.455431;1.02631;-1.83105;31.4476;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;9.32646;0.582034;0.342175;1.66241;0;
trifluoperazine_c22;848.125;568.968;1.49064;1.50468;0.480466;1338.13;859.125;518.875;205.25;95.5;20.625;5.375;0.5;234.25;110.375;45.5;27.625;19.25;13.375;10.25;6.875;0.0;0.0;0.0;0.0;0.0;0.0;613.0;266.375;106.125;25.625;7.375;0.625;0.0738909;0.201309;0.468412;0.827529;2.35185;1.50997;0.911959;0.360741;0.167848;0.0362499;0.00944693;0.000878785;0.0524047;0.128339;0.190335;0.215529;0.411711;0.193992;0.0799694;0.0485528;0.0338332;0.0235075;0.0180151;0.0120833;2.0989;0.746606;5.68977;0.583063;41.667;407.496;1.86841;0.311401;0;0.350332;14.6761;14.6761;0.0;5.22204;5.535;26.36;542.608;0.0463295;0.0485802;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.5078;0.79131;-0.221917;-1.0213;-1.82164;-2.77397;-3.25376;-3.70345;-4.32088;-4.48505;-4.50548;;2.25127;99.3497;0.447715;1.04375;-1.85325;30.5195;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;8.81892;0.526989;0.342704;1.66241;0;
trifluoperazine_c23;846.25;569.583;1.48574;1.51047;0.481531;1347.38;852.875;493.25;202.125;98.75;30.5;13.125;4.625;250.625;116.875;44.625;24.5;17.375;11.875;9.25;6.625;0.0;0.0;0.0;0.0;0.0;0.0;589.5;256.0;109.125;28.0;9.0;1.0;0.0771138;0.218438;0.506104;0.698478;2.36555;1.49737;0.865984;0.354865;0.173372;0.0535479;0.0230432;0.00811997;0.0478284;0.136301;0.22333;0.265775;0.440015;0.205194;0.0783468;0.0430139;0.0305048;0.0208486;0.0162399;0.0116313;2.21289;1.2449;6.02438;0.51745;41.667;407.496;1.85576;0.309294;0;0.332079;14.6761;14.6761;0.0;5.22204;5.535;26.36;543.223;0.0462795;0.0485252;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.59686;0.702257;-0.31097;-1.11035;-1.9107;-2.86302;-3.34281;-3.7925;-4.40993;-4.5741;-4.59453;;2.25127;95.9785;0.456762;1.02383;-1.83647;32.1498;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;8.80552;0.563219;0.337121;1.66241;0;
trifluoperazine_c2;856.5;569.755;1.50328;1.49307;0.475768;1412.25;914.5;523.875;202.5;93.875;21.375;5.5;0.5;246.5;117.5;52.75;30.75;23.5;16.375;12.375;8.75;0.0;0.0;0.0;0.0;0.0;0.0;633.625;263.0;109.375;27.0;6.625;0.5;0.0767133;0.201351;0.478728;0.903936;2.47869;1.60507;0.919473;0.355416;0.164764;0.0375161;0.00965326;0.000877569;0.053129;0.120077;0.171836;0.207416;0.432642;0.206229;0.0925836;0.0539705;0.0412458;0.0287404;0.0217198;0.0153575;1.77962;0.695122;5.87915;0.730903;41.667;407.496;1.8293;0.304883;0;0.344724;14.6761;14.6761;0.0;5.22204;5.535;26.36;543.396;0.0462655;0.0485098;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.60085;0.698265;-0.314963;-1.11434;-1.91469;-2.86702;-3.34681;-3.79649;-4.41393;-4.57809;-4.59852;;2.25127;100.0;0.460239;1.01696;-1.91128;31.4333;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;8.30453;0.553781;0.337645;1.66241;0;
trifluoperazine_c3;815.375;515.205;1.58262;1.34861;0.499765;1318.88;837.5;444.625;176.25;81.0;15.0;3.375;0.25;224.5;104.25;42.0;22.625;14.75;9.375;6.0;3.75;0.0;0.0;0.0;0.0;0.0;0.0;541.75;222.375;90.375;16.25;3.375;0.0;0.0966656;0.273958;0.600743;1.32285;2.5599;1.62557;0.863006;0.342097;0.157219;0.0291146;0.00655079;0.000485244;0.0563771;0.134416;0.220286;0.328365;0.435749;0.202347;0.081521;0.0439146;0.0286294;0.0181966;0.0116459;0.00727866;1.92857;0.662983;6.7127;0.542581;41.667;407.496;2.20149;0.366914;0;0.363782;14.6761;14.6761;0.0;5.22204;5.535;26.36;488.845;0.0511641;0.053923;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.30899;0.990126;-0.0231028;-0.82248;-1.62283;-2.57516;-3.05495;-3.50463;-4.12207;-4.28623;-4.30666;;2.25127;100.0;0.42923;1.09238;-1.67635;31.1884;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;8.09697;0.557759;0.324992;1.66241;0;
trifluoperazine_c4;836.25;538.365;1.55331;1.4046;0.487289;1358.63;837.125;453.375;165.625;81.125;19.0;6.375;1.25;249.5;117.125;48.0;28.75;19.75;13.0;8.875;5.125;0.0;0.0;0.0;0.0;0.0;0.0;550.75;220.25;93.5;19.875;5.625;0.625;0.0695086;0.213574;0.550489;0.863203;2.52361;1.55494;0.842133;0.307644;0.150688;0.035292;0.0118414;0.00232184;0.0563454;0.12408;0.174619;0.232696;0.46344;0.217557;0.0891588;0.0534024;0.0366851;0.0241472;0.0164851;0.00951956;1.6901;0.66087;6.67678;0.695711;41.667;407.496;2.14594;0.357656;0;0.349486;14.6761;14.6761;0.0;5.22204;5.535;26.36;512.005;0.048963;0.0514839;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.53099;0.768126;-0.245102;-1.04448;-1.84483;-2.79716;-3.27695;-3.72663;-4.34407;-4.50823;-4.52866;;2.25127;100.0;0.457273;1.08095;-1.70562;30.543;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;5.72204;0.593203;0.292262;1.66241;0;
trifluoperazine_c5;857.5;580.437;1.47733;1.53346;0.475213;1430.75;900.125;503.375;199.375;103.375;30.5;12.25;3.0;262.875;123.375;49.625;30.0;20.375;14.75;11.25;7.75;0.0;0.0;0.0;0.0;0.0;0.0;612.875;252.25;107.5;28.125;8.875;1.5;0.0721481;0.207336;0.492098;0.688722;2.46495;1.55077;0.867234;0.343491;0.178099;0.0525466;0.0211048;0.00516852;0.0450541;0.119204;0.186572;0.228486;0.452891;0.212555;0.0854959;0.0516852;0.0351029;0.0254119;0.0193819;0.013352;2.08312;1.01667;5.87417;0.642199;41.667;407.496;1.78851;0.298084;0;0.335251;14.6761;14.6761;0.0;5.22204;5.535;26.36;554.077;0.0454141;0.0475746;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.67495;0.624166;-0.389062;-1.18844;-1.98879;-2.94112;-3.42091;-3.87059;-4.48803;-4.65219;-4.67262;;2.25127;98.86;0.439686;1.00464;-1.87778;31.8676;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;9.16784;0.579701;0.326317;1.66241;0;
trifluoperazine_c6;858.0;581.787;1.47477;1.53792;0.474936;1435.88;906.375;515.75;201.375;95.375;21.75;6.25;1.0;251.75;115.25;48.625;28.25;19.625;14.375;10.875;7.75;0.0;0.0;0.0;0.0;0.0;0.0;620.625;264.625;110.25;26.625;8.0;0.625;0.0734293;0.201035;0.471407;0.944889;2.46804;1.55792;0.886493;0.346132;0.163935;0.0373848;0.0107428;0.00171884;0.0501673;0.121886;0.194111;0.229156;0.432718;0.198097;0.0835787;0.0485573;0.0337323;0.0247084;0.0186924;0.013321;1.96144;0.769912;5.92597;0.644712;41.667;407.496;1.87577;0.312628;0;0.335512;14.6761;14.6761;0.0;5.22204;5.535;26.36;555.427;0.0453087;0.047459;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.5818;0.717314;-0.295915;-1.09529;-1.89564;-2.84797;-3.32776;-3.77744;-4.39488;-4.55905;-4.57947;;2.25127;100.0;0.425629;1.02024;-1.8765;30.1054;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;8.43717;0.55388;0.328825;1.66241;0;
trifluoperazine_c7;846.5;562.411;1.50513;1.48159;0.481389;1381.38;845.5;455.0;168.75;81.125;15.875;5.75;1.625;258.625;121.0;50.625;29.875;20.625;14.125;11.375;8.0;0.0;0.0;0.0;0.0;0.0;0.0;558.75;221.75;89.5;19.125;5.5;0.625;0.0694556;0.214609;0.542409;0.886765;2.45617;1.50335;0.809017;0.300047;0.144245;0.0282267;0.0102238;0.00288935;0.0543574;0.122882;0.183448;0.225303;0.459851;0.215145;0.0900142;0.0531195;0.0366725;0.0251151;0.0202254;0.0142245;1.60247;0.531381;6.60328;0.747244;41.667;407.496;2.19433;0.365722;0;0.339694;14.6761;14.6761;0.0;5.22204;5.535;26.36;536.051;0.0468696;0.0491744;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.57324;0.725876;-0.287352;-1.08673;-1.88708;-2.83941;-3.3192;-3.76888;-4.38632;-4.55048;-4.57091;;2.25127;100.0;0.46018;1.08803;-1.72112;29.756;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;7.11134;0.588609;0.285045;1.66241;0;
trifluoperazine_c8;847.75;568.614;1.49091;1.50395;0.480679;1429.25;911.0;531.25;196.375;95.0;21.0;5.25;0.875;244.875;116.75;51.625;31.125;23.75;15.125;11.0;8.125;0.0;0.0;0.0;0.0;0.0;0.0;639.75;261.125;109.875;25.375;7.625;1.0;0.079519;0.21255;0.494092;0.978708;2.51357;1.60214;0.934289;0.345357;0.167073;0.0369319;0.00923297;0.00153883;0.0496883;0.104763;0.152793;0.200579;0.430652;0.205324;0.0907909;0.0547383;0.0417682;0.0265998;0.0193453;0.0142891;1.84019;0.674699;5.5981;0.818049;41.667;407.496;2.2222;0.370367;0;0.33977;14.6761;14.6761;0.0;5.22204;5.535;26.36;542.254;0.0463583;0.0486119;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.60282;0.696298;-0.31693;-1.11631;-1.91666;-2.86898;-3.34877;-3.79846;-4.41589;-4.58006;-4.60049;;2.25127;100.0;0.391026;0.996911;-1.85639;30.7604;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;9.86711;0.551235;0.328089;1.66241;0;
trifluoperazine_c9;858.875;584.021;1.47062;1.54521;0.474453;1420.75;900.0;508.625;204.125;94.625;20.125;5.625;0.5;253.25;119.5;48.375;26.75;21.125;15.25;10.75;7.5;0.0;0.0;0.0;0.0;0.0;0.0;616.125;261.5;107.25;26.375;7.75;1.0;0.0779976;0.20711;0.4816;0.954141;2.4327;1.54104;0.870902;0.349517;0.162023;0.0344594;0.0096315;0.000856134;0.0494595;0.121935;0.189806;0.220868;0.433632;0.204616;0.0828309;0.0458031;0.0361716;0.0261121;0.0184069;0.012842;1.95607;0.752336;5.97177;0.643419;41.667;407.496;1.88667;0.314444;0;0.328422;14.6761;14.6761;0.0;5.22204;5.535;26.36;557.661;0.0451354;0.0472689;1.7381;2.53594;3.48821;3.968;4.41768;5.03512;5.19929;0.71186;0.000286905;0.0120729;0.176032;1.81484;15.664;65.0133;94.8936;-4.56636;0.732755;-0.280474;-1.07985;-1.8802;-2.83253;-3.31232;-3.762;-4.37944;-4.54361;-4.56403;;2.25127;100.0;0.418479;1.03135;-1.84994;29.8182;0;0.0357143;0.0714286;0.142857;0.5;0;0;0.0;0.0;0.0;0.0714286;8.57817;8.28386;0.555048;0.332041;1.66241;0;
